Sample_ID,pF,theta_VGM,k_VGM,theta_PDI,k_PDI
KIT_133,5.832,0.0367,1e-09,0.0391,4.4e-08
KIT_133,5.92,0.0349,1e-09,0.0355,3.9e-08
KIT_133,6.008,0.0332,1e-09,0.0319,3.3e-08
KIT_133,6.096,0.0315,0,0.0283,2.8e-08
KIT_133,6.184,0.03,0,0.0247,2.3e-08
KIT_133,6.272,0.0285,0,0.0211,1.9e-08
KIT_133,6.36,0.0271,0,0.0176,1.4e-08
KIT_133,6.448,0.0258,0,0.014,1e-08
KIT_133,6.536,0.0245,0,0.0105,7e-09
KIT_133,6.624,0.0233,0,0.007,4e-09
KIT_133,6.712,0.0222,0,0.0035,2e-09
KIT_133,6.8,0.0211,0,0,1e-09
KIT_134,-2,0.4917,1.584831118,0.4869,1.872127833
KIT_134,-1.912,0.4917,1.576388761,0.4869,1.872125247
KIT_134,-1.824,0.4917,1.567400244,0.4869,1.872121712
KIT_134,-1.736,0.4917,1.55783207,0.4869,1.872116841
KIT_134,-1.648,0.4917,1.547648924,0.4869,1.872110073
KIT_134,-1.56,0.4917,1.536813688,0.4869,1.872100762
KIT_134,-1.472,0.4917,1.525287285,0.4869,1.872087916
KIT_134,-1.384,0.4917,1.513028714,0.4869,1.872070199
KIT_134,-1.296,0.4917,1.499994995,0.4869,1.872045715
KIT_134,-1.208,0.4917,1.486141117,0.4869,1.872012007
KIT_134,-1.12,0.4917,1.471420018,0.4869,1.871965412
KIT_134,-1.032,0.4917,1.455782619,0.4869,1.871901145
KIT_134,-0.944,0.4917,1.439177796,0.4869,1.871812486
KIT_134,-0.856,0.4917,1.421552423,0.4869,1.871690129
KIT_134,-0.768,0.4917,1.402851433,0.4869,1.871521282
KIT_134,-0.68,0.4917,1.383017928,0.4869,1.871288377
KIT_134,-0.592,0.4917,1.361993202,0.4869,1.870967011
KIT_134,-0.504,0.4917,1.339717036,0.4869,1.870523592
KIT_134,-0.416,0.4917,1.316127822,0.4869,1.86991179
KIT_134,-0.328,0.4917,1.291162785,0.4869,1.869067776
KIT_134,-0.24,0.4916,1.264758422,0.4869,1.867903518
KIT_134,-0.152,0.4916,1.23685083,0.4869,1.866297739
KIT_134,-0.064,0.4916,1.207376298,0.4869,1.864083447
KIT_134,0.024,0.4916,1.176271872,0.4869,1.861030882
KIT_134,0.112,0.4916,1.143476214,0.4868,1.856823483
KIT_134,0.2,0.4915,1.108930601,0.4868,1.851026899
KIT_134,0.288,0.4915,1.072580199,0.4868,1.843045937
KIT_134,0.376,0.4914,1.034375671,0.4868,1.832067076
KIT_134,0.464,0.4914,0.994275238,0.4868,1.816982523
KIT_134,0.552,0.4913,0.952247287,0.4868,1.796291604
KIT_134,0.64,0.4911,0.908273752,0.4867,1.767976426
KIT_134,0.728,0.491,0.862354437,0.4866,1.729347339
KIT_134,0.816,0.4907,0.814512581,0.4866,1.678095103
KIT_134,0.904,0.4904,0.764801974,0.4864,1.618598897
KIT_134,0.992,0.4901,0.713315942,0.4863,1.552088353
KIT_134,1.08,0.4896,0.660198556,0.486,1.47785015
KIT_134,1.168,0.4889,0.605658282,0.4857,1.39522195
KIT_134,1.256,0.4881,0.549983955,0.4853,1.303632353
KIT_134,1.344,0.487,0.493562392,0.4847,1.202703805
KIT_134,1.432,0.4856,0.436896132,0.4838,1.092402288
KIT_134,1.52,0.4838,0.380618059,0.4827,0.973247689
KIT_134,1.608,0.4815,0.325497869,0.4812,0.846581442
KIT_134,1.696,0.4786,0.272433023,0.4791,0.714849372
KIT_134,1.784,0.4749,0.222415464,0.4764,0.581823422
KIT_134,1.872,0.4703,0.17646615,0.4727,0.45261063
KIT_134,1.96,0.4646,0.135534816,0.4679,0.333254022
KIT_134,2.048,0.4576,0.100373607,0.4617,0.229782394
KIT_134,2.136,0.4493,0.071408926,0.4538,0.146781479
KIT_134,2.224,0.4394,0.048649233,0.4441,0.086061042
KIT_134,2.312,0.428,0.031667152,0.4322,0.046071325
KIT_134,2.4,0.4152,0.019674133,0.4182,0.02257285
KIT_134,2.488,0.4009,0.011670431,0.4022,0.010281044
KIT_134,2.576,0.3855,0.006621374,0.3845,0.004514798
KIT_134,2.664,0.3692,0.003604018,0.3658,0.002036405
KIT_134,2.752,0.3523,0.001889376,0.3466,0.001017324
KIT_134,2.84,0.335,0.000958294,0.3276,0.000586257
KIT_134,2.928,0.3176,0.000472454,0.3091,0.000381617
KIT_134,3.016,0.3004,0.000227443,0.2915,0.000266944
KIT_134,3.104,0.2836,0.000107363,0.2748,0.000193033
KIT_134,3.192,0.2672,4.9878e-05,0.2592,0.00014144
KIT_134,3.28,0.2515,2.2877e-05,0.2446,0.000104134
KIT_134,3.368,0.2365,1.0387e-05,0.2311,7.6794e-05
KIT_134,3.456,0.2221,4.679e-06,0.2185,5.6664e-05
KIT_134,3.544,0.2085,2.094e-06,0.2068,4.1817e-05
KIT_134,3.632,0.1956,9.33e-07,0.196,3.0863e-05
KIT_134,3.72,0.1835,4.14e-07,0.1859,2.2781e-05
KIT_134,3.808,0.172,1.83e-07,0.1765,1.6818e-05
KIT_134,3.896,0.1613,8.1e-08,0.1677,1.2418e-05
KIT_134,3.984,0.1511,3.6e-08,0.1594,9.172e-06
KIT_134,4.072,0.1416,1.6e-08,0.1516,6.777e-06
KIT_134,4.16,0.1327,7e-09,0.1442,5.011e-06
KIT_134,4.248,0.1243,3e-09,0.1373,3.708e-06
KIT_134,4.336,0.1165,1e-09,0.1306,2.747e-06
KIT_134,4.424,0.1091,1e-09,0.1243,2.038e-06
KIT_134,4.512,0.1022,0,0.1182,1.515e-06
KIT_134,4.6,0.0958,0,0.1124,1.13e-06
KIT_134,4.688,0.0897,0,0.1068,8.47e-07
KIT_134,4.776,0.084,0,0.1014,6.38e-07
KIT_134,4.864,0.0787,0,0.0961,4.84e-07
KIT_134,4.952,0.0737,0,0.091,3.71e-07
KIT_134,5.04,0.0691,0,0.0861,2.87e-07
KIT_134,5.128,0.0647,0,0.0812,2.26e-07
KIT_134,5.216,0.0606,0,0.0765,1.81e-07
KIT_134,5.304,0.0568,0,0.0718,1.47e-07
KIT_134,5.392,0.0532,0,0.0672,1.22e-07
KIT_134,5.48,0.0498,0,0.0627,1.04e-07
KIT_134,5.568,0.0466,0,0.0583,8.9e-08
KIT_134,5.656,0.0437,0,0.0539,7.8e-08
KIT_134,5.744,0.0409,0,0.0496,6.8e-08
KIT_134,5.832,0.0383,0,0.0453,6e-08
KIT_134,5.92,0.0359,0,0.041,5.3e-08
KIT_134,6.008,0.0336,0,0.0368,4.6e-08
KIT_134,6.096,0.0315,0,0.0326,3.9e-08
KIT_134,6.184,0.0295,0,0.0285,3.2e-08
KIT_134,6.272,0.0276,0,0.0244,2.5e-08
KIT_134,6.36,0.0259,0,0.0203,1.9e-08
KIT_134,6.448,0.0242,0,0.0162,1.4e-08
KIT_134,6.536,0.0227,0,0.0121,9e-09
KIT_134,6.624,0.0213,0,0.0081,6e-09
KIT_134,6.712,0.0199,0,0.004,3e-09
KIT_134,6.8,0.0187,0,0,2e-09
KIT_135,-2,0.4364,0.767127974,0.4393,4.804048796
KIT_135,-1.912,0.4364,0.762818944,0.4393,4.803979771
KIT_135,-1.824,0.4364,0.758232438,0.4393,4.803888625
KIT_135,-1.736,0.4364,0.753351591,0.4393,4.803767947
KIT_135,-1.648,0.4364,0.748158699,0.4393,4.803608449
KIT_135,-1.56,0.4364,0.742635148,0.4393,4.803397415
KIT_135,-1.472,0.4364,0.736761443,0.4393,4.803118484
KIT_135,-1.384,0.4364,0.73051714,0.4393,4.80274955
KIT_135,-1.296,0.4364,0.723880904,0.4393,4.802261553
KIT_135,-1.208,0.4364,0.716830458,0.4393,4.801616384
KIT_135,-1.12,0.4364,0.709342645,0.4393,4.800763037
KIT_135,-1.032,0.4364,0.701393424,0.4393,4.79963465
KIT_135,-0.944,0.4364,0.6929579,0.4393,4.798142589
KIT_135,-0.856,0.4364,0.684010455,0.4393,4.796169799
KIT_135,-0.768,0.4364,0.674524766,0.4393,4.79356157
KIT_135,-0.68,0.4364,0.664473889,0.4393,4.790113787
KIT_135,-0.592,0.4364,0.653830521,0.4393,4.785556301
KIT_135,-0.504,0.4364,0.642567062,0.4393,4.77953284
KIT_135,-0.416,0.4364,0.630655867,0.4393,4.771573632
KIT_135,-0.328,0.4364,0.618069595,0.4393,4.76105995
KIT_135,-0.24,0.4364,0.604781461,0.4393,4.747177603
KIT_135,-0.152,0.4364,0.590765697,0.4392,4.728857096
KIT_135,-0.064,0.4363,0.575998072,0.4392,4.704696691
KIT_135,0.024,0.4363,0.560456461,0.4392,4.6728642
KIT_135,0.112,0.4363,0.544121604,0.4391,4.630970026
KIT_135,0.2,0.4363,0.526977958,0.4391,4.575921969
KIT_135,0.288,0.4362,0.509014718,0.439,4.503744554
KIT_135,0.376,0.4361,0.490227003,0.4389,4.409377686
KIT_135,0.464,0.4361,0.470617259,0.4387,4.286469817
KIT_135,0.552,0.436,0.450196838,0.4385,4.127206701
KIT_135,0.64,0.4358,0.428987828,0.4383,3.922255042
KIT_135,0.728,0.4356,0.407025108,0.4379,3.660940327
KIT_135,0.816,0.4354,0.384358553,0.4375,3.340187297
KIT_135,0.904,0.4351,0.361055446,0.4369,3.003219326
KIT_135,0.992,0.4347,0.337202977,0.4362,2.666984306
KIT_135,1.08,0.4341,0.312910625,0.4352,2.335417015
KIT_135,1.168,0.4334,0.288312379,0.434,2.013157531
KIT_135,1.256,0.4325,0.263568327,0.4323,1.705219538
KIT_135,1.344,0.4314,0.238865375,0.4303,1.416720375
KIT_135,1.432,0.4299,0.214416514,0.4277,1.152483563
KIT_135,1.52,0.428,0.19045807,0.4245,0.91658175
KIT_135,1.608,0.4255,0.167244333,0.4205,0.711874063
KIT_135,1.696,0.4225,0.145039004,0.4157,0.539606099
KIT_135,1.784,0.4186,0.124103237,0.41,0.399232612
KIT_135,1.872,0.4138,0.104680512,0.4034,0.288528561
KIT_135,1.96,0.4079,0.086979398,0.3957,0.203979001
KIT_135,2.048,0.4009,0.07115616,0.3872,0.141340505
KIT_135,2.136,0.3925,0.057300208,0.3779,0.096210108
KIT_135,2.224,0.3828,0.045425164,0.368,0.064499523
KIT_135,2.312,0.3717,0.035468319,0.3576,0.042702185
KIT_135,2.4,0.3594,0.027299123,0.3471,0.027994634
KIT_135,2.488,0.346,0.020735351,0.3364,0.018219984
KIT_135,2.576,0.3317,0.015563766,0.3258,0.011800345
KIT_135,2.664,0.3168,0.011561019,0.3154,0.007621329
KIT_135,2.752,0.3015,0.008511441,0.3052,0.004917591
KIT_135,2.84,0.2861,0.006219516,0.2952,0.003174756
KIT_135,2.928,0.2708,0.004516745,0.2855,0.002053546
KIT_135,3.016,0.2558,0.003263719,0.2761,0.001332492
KIT_135,3.104,0.2412,0.002348812,0.2669,0.000868262
KIT_135,3.192,0.2271,0.00168497,0.258,0.000568668
KIT_135,3.28,0.2136,0.001205699,0.2494,0.000374648
KIT_135,3.368,0.2007,0.000861048,0.241,0.000248436
KIT_135,3.456,0.1884,0.00061397,0.2328,0.000165893
KIT_135,3.544,0.1768,0.000437268,0.2248,0.000111578
KIT_135,3.632,0.1659,0.000311134,0.2171,7.5605e-05
KIT_135,3.72,0.1556,0.000221227,0.2095,5.1613e-05
KIT_135,3.808,0.1458,0.000157213,0.2021,3.5497e-05
KIT_135,3.896,0.1367,0.000111676,0.1949,2.459e-05
KIT_135,3.984,0.1281,7.9302e-05,0.1878,1.7152e-05
KIT_135,4.072,0.1201,5.63e-05,0.1808,1.2044e-05
KIT_135,4.16,0.1125,3.9962e-05,0.174,8.509e-06
KIT_135,4.248,0.1054,2.8361e-05,0.1673,6.047e-06
KIT_135,4.336,0.0988,2.0125e-05,0.1607,4.32e-06
KIT_135,4.424,0.0925,1.428e-05,0.1543,3.103e-06
KIT_135,4.512,0.0867,1.0132e-05,0.1479,2.239e-06
KIT_135,4.6,0.0812,7.188e-06,0.1416,1.624e-06
KIT_135,4.688,0.0761,5.1e-06,0.1354,1.184e-06
KIT_135,4.776,0.0713,3.618e-06,0.1292,8.68e-07
KIT_135,4.864,0.0668,2.567e-06,0.1231,6.41e-07
KIT_135,4.952,0.0625,1.821e-06,0.1171,4.76e-07
KIT_135,5.04,0.0586,1.292e-06,0.1112,3.57e-07
KIT_135,5.128,0.0549,9.16e-07,0.1053,2.71e-07
KIT_135,5.216,0.0514,6.5e-07,0.0995,2.08e-07
KIT_135,5.304,0.0482,4.61e-07,0.0937,1.63e-07
KIT_135,5.392,0.0451,3.27e-07,0.0879,1.29e-07
KIT_135,5.48,0.0423,2.32e-07,0.0822,1.05e-07
KIT_135,5.568,0.0396,1.65e-07,0.0766,8.7e-08
KIT_135,5.656,0.0371,1.17e-07,0.0709,7.3e-08
KIT_135,5.744,0.0347,8.3e-08,0.0653,6.2e-08
KIT_135,5.832,0.0325,5.9e-08,0.0598,5.3e-08
KIT_135,5.92,0.0305,4.2e-08,0.0542,4.6e-08
KIT_135,6.008,0.0286,3e-08,0.0487,3.9e-08
KIT_135,6.096,0.0267,2.1e-08,0.0432,3.3e-08
KIT_135,6.184,0.0251,1.5e-08,0.0378,2.8e-08
KIT_135,6.272,0.0235,1.1e-08,0.0323,2.2e-08
KIT_135,6.36,0.022,7e-09,0.0269,1.7e-08
KIT_135,6.448,0.0206,5e-09,0.0215,1.2e-08
KIT_135,6.536,0.0193,4e-09,0.0161,8e-09
KIT_135,6.624,0.0181,3e-09,0.0107,5e-09
KIT_135,6.712,0.0169,2e-09,0.0054,3e-09
KIT_135,6.8,0.0159,1e-09,0,2e-09
KIT_136,-2,0.2929,2.784098588,0.2944,56.422639634
KIT_136,-1.912,0.2929,2.780972024,0.2944,56.422509716
KIT_136,-1.824,0.2929,2.777389185,0.2944,56.422327832
KIT_136,-1.736,0.2929,2.773283897,0.2944,56.422055007
KIT_136,-1.648,0.2929,2.768580591,0.2944,56.421691241
KIT_136,-1.56,0.2929,2.763192809,0.2944,56.421171581
KIT_136,-1.472,0.2929,2.757022117,0.2944,56.420418081
KIT_136,-1.384,0.2929,2.749955968,0.2944,56.419365797
KIT_136,-1.296,0.2929,2.74186634,0.2944,56.417871848
KIT_136,-1.208,0.2929,2.732607211,0.2944,56.415767394
KIT_136,-1.12,0.2929,2.722012843,0.2944,56.412766735
KIT_136,-1.032,0.2929,2.709894915,0.2944,56.408519322
KIT_136,-0.944,0.2929,2.696039992,0.2944,56.402492961
KIT_136,-0.856,0.2929,2.680206771,0.2944,56.393974032
KIT_136,-0.768,0.2929,2.662122892,0.2944,56.381886113
KIT_136,-0.68,0.2928,2.641482088,0.2944,56.364764916
KIT_136,-0.592,0.2928,2.617940911,0.2944,56.340500407
KIT_136,-0.504,0.2928,2.591116262,0.2943,56.306145727
KIT_136,-0.416,0.2928,2.560582718,0.2943,56.257470355
KIT_136,-0.328,0.2928,2.525871135,0.2943,56.188546785
KIT_136,-0.24,0.2928,2.486468032,0.2943,56.091002227
KIT_136,-0.152,0.2927,2.441817489,0.2942,55.952977221
KIT_136,-0.064,0.2927,2.391325087,0.2942,55.757873213
KIT_136,0.024,0.2926,2.334365951,0.2941,55.482318357
KIT_136,0.112,0.2925,2.270297913,0.294,55.093669575
KIT_136,0.2,0.2923,2.198481523,0.2938,54.546576725
KIT_136,0.288,0.2921,2.118308749,0.2936,53.778638116
KIT_136,0.376,0.2918,2.029242876,0.2932,52.705034263
KIT_136,0.464,0.2914,1.930871579,0.2928,51.212726767
KIT_136,0.552,0.2908,1.822974946,0.2921,49.155215
KIT_136,0.64,0.29,1.705609122,0.2912,46.351159208
KIT_136,0.728,0.2889,1.579203326,0.2899,42.591918228
KIT_136,0.816,0.2874,1.444664331,0.2881,37.785989539
KIT_136,0.904,0.2852,1.303475252,0.2856,32.559647916
KIT_136,0.992,0.2824,1.157767518,0.2823,27.237378126
KIT_136,1.08,0.2785,1.010334409,0.2778,21.99631346
KIT_136,1.168,0.2734,0.864549898,0.2721,17.048599163
KIT_136,1.256,0.2668,0.724159329,0.2647,12.610316882
KIT_136,1.344,0.2585,0.592932861,0.2557,8.859660293
KIT_136,1.432,0.2483,0.474218465,0.2448,5.894653345
KIT_136,1.52,0.2363,0.370488362,0.2324,3.711763357
KIT_136,1.608,0.2227,0.28301041,0.2188,2.216852255
KIT_136,1.696,0.2078,0.211755344,0.2046,1.261819893
KIT_136,1.784,0.1921,0.155568155,0.1903,0.689038914
KIT_136,1.872,0.1762,0.112528718,0.1763,0.363723298
KIT_136,1.96,0.1607,0.08036847,0.1631,0.187042044
KIT_136,2.048,0.1459,0.05682349,0.1508,0.094395328
KIT_136,2.136,0.132,0.039864223,0.1395,0.047055425
KIT_136,2.224,0.1193,0.02780185,0.1293,0.023316019
KIT_136,2.312,0.1078,0.019304222,0.1201,0.011559384
KIT_136,2.4,0.0976,0.013360521,0.1119,0.005774967
KIT_136,2.488,0.0884,0.009225022,0.1045,0.002930975
KIT_136,2.576,0.0803,0.006358685,0.0979,0.001524987
KIT_136,2.664,0.0732,0.004377543,0.092,0.000821126
KIT_136,2.752,0.0669,0.00301098,0.0867,0.000461353
KIT_136,2.84,0.0614,0.002069707,0.0819,0.00027185
KIT_136,2.928,0.0566,0.001422041,0.0776,0.000168127
KIT_136,3.016,0.0524,0.000976729,0.0736,0.000108715
KIT_136,3.104,0.0488,0.000670711,0.0701,7.2978e-05
KIT_136,3.192,0.0456,0.000460495,0.0668,5.0436e-05
KIT_136,3.28,0.0428,0.000316128,0.0638,3.5611e-05
KIT_136,3.368,0.0403,0.000217002,0.061,2.5524e-05
KIT_136,3.456,0.0382,0.00014895,0.0585,1.8483e-05
KIT_136,3.544,0.0363,0.000102234,0.056,1.3477e-05
KIT_136,3.632,0.0347,7.0168e-05,0.0538,9.873e-06
KIT_136,3.72,0.0333,4.8159e-05,0.0516,7.255e-06
KIT_136,3.808,0.0321,3.3052e-05,0.0496,5.344e-06
KIT_136,3.896,0.031,2.2684e-05,0.0477,3.943e-06
KIT_136,3.984,0.03,1.5568e-05,0.0458,2.914e-06
KIT_136,4.072,0.0292,1.0685e-05,0.0441,2.156e-06
KIT_136,4.16,0.0285,7.333e-06,0.0423,1.599e-06
KIT_136,4.248,0.0279,5.033e-06,0.0407,1.188e-06
KIT_136,4.336,0.0274,3.454e-06,0.0391,8.85e-07
KIT_136,4.424,0.0269,2.37e-06,0.0375,6.62e-07
KIT_136,4.512,0.0265,1.627e-06,0.0359,4.97e-07
KIT_136,4.6,0.0261,1.116e-06,0.0344,3.76e-07
KIT_136,4.688,0.0258,7.66e-07,0.0329,2.87e-07
KIT_136,4.776,0.0255,5.26e-07,0.0314,2.21e-07
KIT_136,4.864,0.0253,3.61e-07,0.03,1.72e-07
KIT_136,4.952,0.0251,2.48e-07,0.0286,1.36e-07
KIT_136,5.04,0.0249,1.7e-07,0.0271,1.1e-07
KIT_136,5.128,0.0247,1.17e-07,0.0257,9e-08
KIT_136,5.216,0.0246,8e-08,0.0243,7.5e-08
KIT_136,5.304,0.0245,5.5e-08,0.0229,6.4e-08
KIT_136,5.392,0.0244,3.8e-08,0.0216,5.6e-08
KIT_136,5.48,0.0243,2.6e-08,0.0202,4.9e-08
KIT_136,5.568,0.0242,1.8e-08,0.0188,4.4e-08
KIT_136,5.656,0.0241,1.2e-08,0.0175,3.9e-08
KIT_136,5.744,0.0241,8e-09,0.0161,3.5e-08
KIT_136,5.832,0.024,6e-09,0.0148,3.2e-08
KIT_136,5.92,0.024,4e-09,0.0134,2.8e-08
KIT_136,6.008,0.0239,3e-09,0.0121,2.4e-08
KIT_136,6.096,0.0239,2e-09,0.0107,2e-08
KIT_136,6.184,0.0239,1e-09,0.0094,1.7e-08
KIT_136,6.272,0.0238,1e-09,0.008,1.3e-08
KIT_136,6.36,0.0238,1e-09,0.0067,1e-08
KIT_136,6.448,0.0238,0,0.0053,7e-09
KIT_136,6.536,0.0238,0,0.004,5e-09
KIT_136,6.624,0.0238,0,0.0027,3e-09
KIT_136,6.712,0.0237,0,0.0013,1e-09
KIT_136,6.8,0.0237,0,0,1e-09
KIT_137,-2,0.692,572.765169286,0.6786,244.797512258
KIT_137,-1.912,0.692,565.28908516,0.6786,244.794693938
KIT_137,-1.824,0.692,557.383489319,0.6786,244.790917441
KIT_137,-1.736,0.692,549.027881552,0.6786,244.785731899
KIT_137,-1.648,0.6919,540.200895762,0.6786,244.7786865
KIT_137,-1.56,0.6919,530.881388223,0.6786,244.769161444
KIT_137,-1.472,0.6919,521.047600202,0.6786,244.756255303
KIT_137,-1.384,0.6919,510.677942547,0.6786,244.738672485
KIT_137,-1.296,0.6919,499.751032436,0.6786,244.714836258
KIT_137,-1.208,0.6919,488.245444657,0.6786,244.68238215
KIT_137,-1.12,0.6919,476.140802958,0.6786,244.63838441
KIT_137,-1.032,0.6918,463.417574701,0.6785,244.578625506
KIT_137,-0.944,0.6918,450.057289203,0.6785,244.497487165
KIT_137,-0.856,0.6918,436.043583388,0.6785,244.387337529
KIT_137,-0.768,0.6917,421.362226315,0.6785,244.237755375
KIT_137,-0.68,0.6916,406.002212255,0.6785,244.034765003
KIT_137,-0.592,0.6915,389.956173353,0.6784,243.759359462
KIT_137,-0.504,0.6914,373.221883283,0.6784,243.385667553
KIT_137,-0.416,0.6912,355.803241213,0.6783,242.878963029
KIT_137,-0.328,0.6909,337.711616796,0.6782,242.192170879
KIT_137,-0.24,0.6906,318.968135667,0.6781,241.262153497
KIT_137,-0.152,0.6902,299.605581646,0.6779,240.003955849
KIT_137,-0.064,0.6897,279.671299256,0.6777,238.304366452
KIT_137,0.024,0.689,259.230023963,0.6774,236.012877556
KIT_137,0.112,0.6882,238.368135792,0.6769,232.931004738
KIT_137,0.2,0.687,217.197188877,0.6764,228.800726965
KIT_137,0.288,0.6856,195.858218543,0.6756,223.291864443
KIT_137,0.376,0.6837,174.525945705,0.6745,215.991867771
KIT_137,0.464,0.6813,153.411317613,0.6731,206.403757885
KIT_137,0.552,0.6782,132.762340473,0.6712,193.960725544
KIT_137,0.64,0.6743,112.860663726,0.6687,178.074978261
KIT_137,0.728,0.6693,94.012521282,0.6653,158.239681457
KIT_137,0.816,0.6632,76.53209466,0.6609,134.738094141
KIT_137,0.904,0.6556,60.716440063,0.6552,110.99249142
KIT_137,0.992,0.6463,46.813778938,0.6479,88.564668216
KIT_137,1.08,0.6352,34.98933593,0.6386,68.13279417
KIT_137,1.168,0.6221,25.297062865,0.627,50.308955416
KIT_137,1.256,0.607,17.666287751,0.613,35.518743998
KIT_137,1.344,0.5898,11.909885877,0.5964,23.912220127
KIT_137,1.432,0.5707,7.754168427,0.5771,15.332811622
KIT_137,1.52,0.55,4.882470748,0.5553,9.369832343
KIT_137,1.608,0.528,2.979990503,0.5314,5.470921206
KIT_137,1.696,0.5051,1.768245901,0.5062,3.065021463
KIT_137,1.784,0.4816,1.023471079,0.4802,1.656536311
KIT_137,1.872,0.4579,0.579857034,0.4543,0.868976949
KIT_137,1.96,0.4343,0.322658566,0.429,0.445248372
KIT_137,2.048,0.4112,0.176886448,0.4047,0.224240364
KIT_137,2.136,0.3886,0.095801961,0.3815,0.111651916
KIT_137,2.224,0.3668,0.05138226,0.3597,0.055299092
KIT_137,2.312,0.3458,0.027344809,0.3393,0.027430574
KIT_137,2.4,0.3258,0.01446335,0.3203,0.013734201
KIT_137,2.488,0.3067,0.007613238,0.3026,0.007003982
KIT_137,2.576,0.2886,0.003992413,0.2862,0.003674679
KIT_137,2.664,0.2715,0.00208752,0.271,0.002003372
KIT_137,2.752,0.2553,0.001089031,0.2569,0.001143976
KIT_137,2.84,0.24,0.000567137,0.2437,0.000686727
KIT_137,2.928,0.2256,0.000294949,0.2316,0.000432827
KIT_137,3.016,0.212,0.000153233,0.2202,0.000284765
KIT_137,3.104,0.1992,7.9545e-05,0.2096,0.000193944
KIT_137,3.192,0.1872,4.1267e-05,0.1997,0.00013556
KIT_137,3.28,0.1759,2.1398e-05,0.1905,9.6514e-05
KIT_137,3.368,0.1652,1.1092e-05,0.1818,6.9589e-05
KIT_137,3.456,0.1552,5.748e-06,0.1736,5.0601e-05
KIT_137,3.544,0.1458,2.978e-06,0.1659,3.6999e-05
KIT_137,3.632,0.137,1.543e-06,0.1586,2.7154e-05
KIT_137,3.72,0.1287,7.99e-07,0.1517,1.9979e-05
KIT_137,3.808,0.1209,4.14e-07,0.1451,1.4727e-05
KIT_137,3.896,0.1135,2.14e-07,0.1388,1.0871e-05
KIT_137,3.984,0.1067,1.11e-07,0.1328,8.036e-06
KIT_137,4.072,0.1002,5.7e-08,0.1271,5.949e-06
KIT_137,4.16,0.0941,3e-08,0.1216,4.411e-06
KIT_137,4.248,0.0884,1.5e-08,0.1162,3.278e-06
KIT_137,4.336,0.083,8e-09,0.1111,2.442e-06
KIT_137,4.424,0.078,4e-09,0.1061,1.827e-06
KIT_137,4.512,0.0733,2e-09,0.1013,1.373e-06
KIT_137,4.6,0.0688,1e-09,0.0967,1.039e-06
KIT_137,4.688,0.0647,1e-09,0.0921,7.92e-07
KIT_137,4.776,0.0607,0,0.0876,6.11e-07
KIT_137,4.864,0.057,0,0.0833,4.77e-07
KIT_137,4.952,0.0536,0,0.079,3.78e-07
KIT_137,5.04,0.0503,0,0.0748,3.06e-07
KIT_137,5.128,0.0473,0,0.0707,2.52e-07
KIT_137,5.216,0.0444,0,0.0667,2.12e-07
KIT_137,5.304,0.0417,0,0.0627,1.82e-07
KIT_137,5.392,0.0392,0,0.0588,1.59e-07
KIT_137,5.48,0.0368,0,0.0549,1.41e-07
KIT_137,5.568,0.0346,0,0.051,1.26e-07
KIT_137,5.656,0.0325,0,0.0472,1.14e-07
KIT_137,5.744,0.0305,0,0.0435,1.03e-07
KIT_137,5.832,0.0287,0,0.0397,9.2e-08
KIT_137,5.92,0.0269,0,0.036,8.2e-08
KIT_137,6.008,0.0253,0,0.0323,7.1e-08
KIT_137,6.096,0.0238,0,0.0287,6.1e-08
KIT_137,6.184,0.0223,0,0.025,5e-08
KIT_137,6.272,0.021,0,0.0214,3.9e-08
KIT_137,6.36,0.0197,0,0.0178,3e-08
KIT_137,6.448,0.0185,0,0.0142,2.1e-08
KIT_137,6.536,0.0174,0,0.0107,1.4e-08
KIT_137,6.624,0.0163,0,0.0071,8e-09
KIT_137,6.712,0.0153,0,0.0035,4e-09
KIT_137,6.8,0.0144,0,0,2e-09
KIT_138,-2,0.5799,96.581000495,0.5598,364.817867165
KIT_138,-1.912,0.5799,92.689512928,0.5598,364.817279149
KIT_138,-1.824,0.5799,88.750518709,0.5598,364.816355125
KIT_138,-1.736,0.5798,84.769085899,0.5598,364.815011094
KIT_138,-1.648,0.5798,80.751109846,0.5598,364.812911056
KIT_138,-1.56,0.5797,76.703220705,0.5598,364.809719022
KIT_138,-1.472,0.5796,72.632986214,0.5598,364.804931022
KIT_138,-1.384,0.5795,68.548901565,0.5598,364.797539147
KIT_138,-1.296,0.5794,64.460504471,0.5598,364.786367619
KIT_138,-1.208,0.5793,60.37841387,0.5598,364.769316999
KIT_138,-1.12,0.5791,56.314443919,0.5597,364.743280644
KIT_138,-1.032,0.5788,52.281651759,0.5597,364.703725739
KIT_138,-0.944,0.5785,48.294313835,0.5597,364.643519819
KIT_138,-0.856,0.5781,44.36800488,0.5597,364.551844543
KIT_138,-0.768,0.5776,40.519483426,0.5597,364.41227711
KIT_138,-0.68,0.577,36.766644848,0.5597,364.199965233
KIT_138,-0.592,0.5762,33.128319043,0.5596,363.876995397
KIT_138,-0.504,0.5752,29.624006887,0.5596,363.385923492
KIT_138,-0.416,0.574,26.273486039,0.5595,362.639911447
KIT_138,-0.328,0.5725,23.09630468,0.5593,361.508156103
KIT_138,-0.24,0.5706,20.111126604,0.5591,359.794400406
