Sample_ID,Orig_SampleName,Source,Lat,Lon,SamplingDepth,HyProp,AirEntry,WP4,KSAT,BD,Porosity,Texture_SSC,Texture_subgroups,Stone,Corg,N,S,Elemental_analyser,Method_Texture_analysis,Sample_volume,Note
KIT_176,461.3,Karlsruher_Institut_fuer_Technologie,49.706633,5.895522,85.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_177,462,Karlsruher_Institut_fuer_Technologie,49.767277,5.953773,7.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_178,462.3,Karlsruher_Institut_fuer_Technologie,49.825977,5.803403,42.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_179,462.8,Karlsruher_Institut_fuer_Technologie,34.963426,135.995046,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_180,462.lux,Karlsruher_Institut_fuer_Technologie,49.822265,5.806696,26.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_181,463.2,Karlsruher_Institut_fuer_Technologie,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_182,464,Karlsruher_Institut_fuer_Technologie,49.716222,5.904689,57.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_183,465,Karlsruher_Institut_fuer_Technologie,49.825617,5.802813,3.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_184,465.3,Karlsruher_Institut_fuer_Technologie,49.825977,5.803403,13.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_185,466,Karlsruher_Institut_fuer_Technologie,49.764482,5.97479,12.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_186,466.2,Karlsruher_Institut_fuer_Technologie,49.75031,5.868029,12.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_187,466.5,Karlsruher_Institut_fuer_Technologie,49.135256,8.744089,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_188,467,Karlsruher_Institut_fuer_Technologie,49.717426,5.903189,12.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_189,467.3,Karlsruher_Institut_fuer_Technologie,49.707583,5.895247,27.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_190,467.7,Karlsruher_Institut_fuer_Technologie,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_191,468,Karlsruher_Institut_fuer_Technologie,49.717257,5.903786,32.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_192,468.3,Karlsruher_Institut_fuer_Technologie,49.706633,5.895522,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_193,468.7,Karlsruher_Institut_fuer_Technologie,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_194,468.TMB,Karlsruher_Institut_fuer_Technologie,49.1313,8.4412,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_195,469,Karlsruher_Institut_fuer_Technologie,49.717809,5.890013,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_196,470,Karlsruher_Institut_fuer_Technologie,49.717809,5.890013,4.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_197,470.3,Karlsruher_Institut_fuer_Technologie,49.825977,5.803403,13.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_198,470.7,Karlsruher_Institut_fuer_Technologie,49.750528,5.891333,5.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_199,471,Karlsruher_Institut_fuer_Technologie,49.717426,5.903189,12.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_200,471.2,Karlsruher_Institut_fuer_Technologie,49.75031,5.868029,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_201,472,Karlsruher_Institut_fuer_Technologie,49.717809,5.890013,4.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_202,472.2,Karlsruher_Institut_fuer_Technologie,49.805448,5.802123,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_203,473,Karlsruher_Institut_fuer_Technologie,49.717426,5.903189,12.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_204,474,Karlsruher_Institut_fuer_Technologie,49.717257,5.903786,32.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_205,474.3,Karlsruher_Institut_fuer_Technologie,49.825977,5.803403,24.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_206,474.8,Karlsruher_Institut_fuer_Technologie,34.963426,135.995046,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_207,6825,Karlsruher_Institut_fuer_Technologie,49.748512,5.938958,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_208,6827,Karlsruher_Institut_fuer_Technologie,49.74236,5.965147,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_209,6829,Karlsruher_Institut_fuer_Technologie,49.74236,5.965147,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_210,6835,Karlsruher_Institut_fuer_Technologie,49.749458,5.93554,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_211,6839,Karlsruher_Institut_fuer_Technologie,49.707414,5.898467,47.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_212,6840,Karlsruher_Institut_fuer_Technologie,49.801872,5.963287,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_213,6841,Karlsruher_Institut_fuer_Technologie,49.707414,5.898467,7.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_214,6843,Karlsruher_Institut_fuer_Technologie,49.707414,5.898467,27.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_215,JKI-1,Karlsruher_Institut_fuer_Technologie,52.2946,10.4361,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,NA
KIT_216,JKI-2,Karlsruher_Institut_fuer_Technologie,52.2946,10.4361,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,NA
KIT_217,JKI-3,Karlsruher_Institut_fuer_Technologie,52.2946,10.4361,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,NA
KIT_218,JKI-4,Karlsruher_Institut_fuer_Technologie,52.2946,10.4361,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,NA
KIT_219,JKI-5,Karlsruher_Institut_fuer_Technologie,52.2946,10.4361,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,NA
TUBS_001,APLS1_10,Technische_Universitaet_Braunschweig,52.189174,10.620078,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
TUBS_002,APLS1_30,Technische_Universitaet_Braunschweig,52.189174,10.620078,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
TUBS_003,APLS2_10,Technische_Universitaet_Braunschweig,52.189174,10.620078,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
TUBS_004,APLS2_30,Technische_Universitaet_Braunschweig,52.189174,10.620078,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
TUBS_005,APLS3_10,Technische_Universitaet_Braunschweig,52.189174,10.620078,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
TUBS_006,APLS3_30,Technische_Universitaet_Braunschweig,52.189174,10.620078,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
TUBS_007,APLS4_10,Technische_Universitaet_Braunschweig,52.189174,10.620078,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
TUBS_008,APLS4_30,Technische_Universitaet_Braunschweig,52.189174,10.620078,30,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
TUBS_009,EBNIT_B,Technische_Universitaet_Braunschweig,47.345712,9.73788,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Hydrometer readings after 30 s; 1; 2; 5; 15; and 45 min; and 2; 6; and 24 h  (particles <63 micro m),250,NA
TUBS_010,EBNIT_C,Technische_Universitaet_Braunschweig,47.345712,9.73788,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Hydrometer readings after 30 s; 1; 2; 5; 15; and 45 min; and 2; 6; and 24 h  (particles <63 micro m),250,NA
TUBS_011,EBNIT_D,Technische_Universitaet_Braunschweig,47.345712,9.73788,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Hydrometer readings after 30 s; 1; 2; 5; 15; and 45 min; and 2; 6; and 24 h  (particles <63 micro m),250,NA
TUBS_012,FS10_A,Technische_Universitaet_Braunschweig,51.749648,9.59746,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS10_A; FS10_B; FS10_C; FS10_D 
TUBS_013,FS10_B,Technische_Universitaet_Braunschweig,51.749649,9.597461,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS10_A; FS10_B; FS10_C; FS10_D 
TUBS_014,FS10_C,Technische_Universitaet_Braunschweig,51.74965,9.597462,10,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS10_A; FS10_B; FS10_C; FS10_D 
TUBS_015,FS10_D,Technische_Universitaet_Braunschweig,51.749651,9.597463,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS10_A; FS10_B; FS10_C; FS10_D 
TUBS_016,FS15_1,Technische_Universitaet_Braunschweig,52.181195,10.855865,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS15_1; FS15_2; FS15_3; FS15_4; FS15_5
TUBS_017,FS15_2,Technische_Universitaet_Braunschweig,52.181195,10.855865,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS15_1; FS15_2; FS15_3; FS15_4; FS15_5
TUBS_018,FS15_3,Technische_Universitaet_Braunschweig,52.181195,10.855865,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS15_1; FS15_2; FS15_3; FS15_4; FS15_5
TUBS_019,FS15_4,Technische_Universitaet_Braunschweig,52.181195,10.855865,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS15_1; FS15_2; FS15_3; FS15_4; FS15_5
TUBS_020,FS15_5,Technische_Universitaet_Braunschweig,52.181195,10.855865,15,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS15_1; FS15_2; FS15_3; FS15_4; FS15_5
TUBS_021,FS25_B,Technische_Universitaet_Braunschweig,51.749652,9.597464,25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS25_B; FS25_C; FS25_D; FS25_E
TUBS_022,FS25_C,Technische_Universitaet_Braunschweig,51.749653,9.597465,25,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation (particles <63 micro m) with Integral Suspension Method ISP (Durner et al.; 2017) using the Pario device (METER Group; AG; Germany),250,Same texture value: FS25_B; FS25_C; FS25_D; FS25_E
